"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"80","@ArditErwandha @Telkomsel Udah pulsa sering kesedot😔😣😣",FALSE,0,"ArditErwandha",2019-10-19 14:33:26,FALSE,"1185562430748778496","1185564619835768833","51604405","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","fahrudinnm",0,FALSE,FALSE,NA,NA
"81","woi lg mcl jgn gangguan dong @Telkomsel",FALSE,0,NA,2019-10-19 14:33:22,FALSE,NA,"1185564602005741568",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jefrisanjaya",0,FALSE,FALSE,NA,NA
"82","Lemot nya Telkomsel",FALSE,0,NA,2019-10-19 14:33:19,FALSE,NA,"1185564589859037186",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Raditya2494",0,FALSE,FALSE,NA,NA
"83","min telkomsel kenapa sih akhir akhir ini gaberes?? gabisa main game sama sekali, aku kira punyaku doang yg bermasal… https://t.co/TnXx9Jvl7U",FALSE,0,NA,2019-10-19 14:33:18,TRUE,NA,"1185564586008666114",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dfedericas",0,FALSE,FALSE,NA,NA
"84","@VanoJoushua   Malam Kak, jika mengalami kendala pada layanan GSMnya bisa menghubungi rekan kami di @Telkomsel. Trims -Isal",FALSE,0,"VanoJoushua",2019-10-19 14:33:14,FALSE,"1185559531192897538","1185564569738997761","3442928832","<a href=""https://www.infomedia.co.id"" rel=""nofollow"">Sociomedio Pro Telkom</a>","TelkomCare",0,FALSE,FALSE,NA,NA
"85","@Tuyul241 Hai, Kak. Maaf jadi ga nyaman Kak. Silakan infokan detail keluhan terkait produk dan layanan Telkomsel ag… https://t.co/o6bmRwpMwP",FALSE,0,"Tuyul241",2019-10-19 14:33:07,TRUE,"1185558802566791169","1185564537220501505","1004691408484044801","<a href=""https://www.infomedia.co.id"" rel=""nofollow"">Sociomedio Pro Telkomsel</a>","Telkomsel",0,FALSE,FALSE,NA,NA
"86","Telkomsel &amp; indihome ngajak gelut bengi""!!!!!",FALSE,0,NA,2019-10-19 14:32:55,FALSE,NA,"1185564487706791936",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","atanasiusalbert",0,FALSE,FALSE,NA,NA
"87","@CutPuteri_PMC didalam atau diluar ruangan. Makasih :) -Nathan https://t.co/TQOtR8EsXb  (2/2)",FALSE,0,"CutPuteri_PMC",2019-10-19 14:32:38,FALSE,"1185558510597111809","1185564416835649537","1728758468","<a href=""https://www.infomedia.co.id"" rel=""nofollow"">Sociomedio Pro Telkomsel</a>","Telkomsel",0,FALSE,FALSE,NA,NA
"88","@CutPuteri_PMC Hai, Kak. Maaf ya jadi ga nyaman. Mengenai keluhan jaringan ga stabil. Yuk infokin data berikut via… https://t.co/8fqLe8OhLe",FALSE,0,"CutPuteri_PMC",2019-10-19 14:32:37,TRUE,"1185558510597111809","1185564415166300160","1728758468","<a href=""https://www.infomedia.co.id"" rel=""nofollow"">Sociomedio Pro Telkomsel</a>","Telkomsel",0,FALSE,FALSE,NA,NA
"89","@Ivanfebriansy4h Wkwkw siappp sinyal telkomsel udah paling bener ya mas 😂😂 . Wkwkw yaudah mas beruntung punya kartu sakti wkwkwk",FALSE,0,"Ivanfebriansy4h",2019-10-19 14:32:33,FALSE,"1185563985271148544","1185564394534526976","764079224","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Faridaksmwati",0,FALSE,FALSE,NA,NA
"90","Kamu terlalu telkomsel
Buat aku yang smartfreen ada gambar atta nya
#malamminggu",FALSE,3,NA,2019-10-19 14:32:30,FALSE,NA,"1185564382375235587",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AnantaSugab",0,FALSE,FALSE,NA,NA
"91","@Telkomsel @Telkomsel 
Kamu kenapaaa sayang :(( https://t.co/0Jq3MNvns4",FALSE,0,"Telkomsel",2019-10-19 14:32:28,FALSE,NA,"1185564377342103553","255409050","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","manusiiiabumi",0,FALSE,FALSE,NA,NA
"92","@nuzul_fth @Telkomsel Ada apa nge tag aku 🙊",FALSE,0,"nuzul_fth",2019-10-19 14:32:26,FALSE,"1185554774013304835","1185564365493137410","323877210","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dhestysp",0,FALSE,FALSE,NA,NA
"93","Min, jaringan telkomsel bermasalah di beberapa daerah di Sulawesi Selatan @Telkomsel",FALSE,0,NA,2019-10-19 14:32:25,FALSE,NA,"1185564364146761729",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Ra_Fa_h",0,FALSE,FALSE,NA,NA
"94","RT @ArditErwandha: bang @Telkomsel kalau lagi ada masalah cerita aja bang ke kita-kita, jangan ngambek gini jaringannya, ingat kunci keberh…",FALSE,0,NA,2019-10-19 14:32:21,FALSE,NA,"1185564346815959040",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dwitamtam",82,TRUE,FALSE,NA,NA
"95","@Restu_jaya_s nomor yang melakukan penipuan dapat dibantu blokir, silakan kirim SMS ke 1166 (gratis) terlebih dahul… https://t.co/lodRoqFP3u",FALSE,0,"Restu_jaya_s",2019-10-19 14:32:20,TRUE,"1185558469417398272","1185564340486733824","574023071","<a href=""https://www.infomedia.co.id"" rel=""nofollow"">Sociomedio Pro Telkomsel</a>","Telkomsel",0,FALSE,FALSE,NA,NA
"96","@Restu_jaya_s Hai, Kak Restu. Saya turut prihatin dengan kejadian yang dialami. Untuk kendala pemerasan yang Kaka a… https://t.co/TXlHLdDF7l",FALSE,0,"Restu_jaya_s",2019-10-19 14:32:19,TRUE,"1185558469417398272","1185564339010322432","574023071","<a href=""https://www.infomedia.co.id"" rel=""nofollow"">Sociomedio Pro Telkomsel</a>","Telkomsel",0,FALSE,FALSE,NA,NA
"97","RT @ArditErwandha: bang @Telkomsel kalau lagi ada masalah cerita aja bang ke kita-kita, jangan ngambek gini jaringannya, ingat kunci keberh…",FALSE,0,NA,2019-10-19 14:32:07,FALSE,NA,"1185564285482614784",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cinderdira",82,TRUE,FALSE,NA,NA
"98","Telkomsel Perkuat Operasional Pegadaian dengan Solusi Bisnis digital - https://t.co/J0A1rmUwe8 https://t.co/KE5Y9o1pIX",FALSE,0,NA,2019-10-19 14:32:02,FALSE,NA,"1185564265974882304",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","GodBlessBontang",0,FALSE,FALSE,NA,NA
"99","RT @ArditErwandha: bang @Telkomsel kalau lagi ada masalah cerita aja bang ke kita-kita, jangan ngambek gini jaringannya, ingat kunci keberh…",FALSE,0,NA,2019-10-19 14:31:53,FALSE,NA,"1185564227223748608",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PujaNugraha_",82,TRUE,FALSE,NA,NA
"100","om @Telkomsel , om lagi kenapa? kok koneksinya jelek bgt ya? :(",FALSE,0,NA,2019-10-19 14:31:44,FALSE,NA,"1185564192306151425",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MathyasThanama",0,FALSE,FALSE,NA,NA
"101","RT @ArditErwandha: bang @Telkomsel kalau lagi ada masalah cerita aja bang ke kita-kita, jangan ngambek gini jaringannya, ingat kunci keberh…",FALSE,0,NA,2019-10-19 14:31:43,FALSE,NA,"1185564185695903744",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","riaayuss",82,TRUE,FALSE,NA,NA
"102","RT @ArditErwandha: bang @Telkomsel kalau lagi ada masalah cerita aja bang ke kita-kita, jangan ngambek gini jaringannya, ingat kunci keberh…",FALSE,0,NA,2019-10-19 14:31:39,FALSE,NA,"1185564169958903808",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","silsakti",82,TRUE,FALSE,NA,NA
"103","RT @Telkomsel: @lov3lyydevil Halo, juga Kak. Ada yang bisa dibantu terkait produk dan layanan Telkomsel? :) -Gea",FALSE,0,NA,2019-10-19 14:31:35,FALSE,NA,"1185564154465095681",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sellyanggitak",6,TRUE,FALSE,NA,NA
"104","Tolong mohon bantuannya @Telkomsel gapapa paketan agak mahal tapi jangan lemot kaya gini -,- dan kamu juga kenapa b… https://t.co/5xLsR4PGWV",FALSE,0,NA,2019-10-19 14:31:32,TRUE,NA,"1185564138862338048",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","internetnegatip",0,FALSE,FALSE,NA,NA
"105","@ArditErwandha @Telkomsel Beli towernya dong dit~",FALSE,0,"ArditErwandha",2019-10-19 14:31:30,FALSE,"1185562430748778496","1185564131174170627","51604405","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Fotodeka",0,FALSE,FALSE,NA,NA
"106","@Telkomsel balikpapan kenapa ya jaringan LTE untuk bermain game pingnya 120-200 ? Apa ada masalah",FALSE,0,"Telkomsel",2019-10-19 14:31:22,FALSE,NA,"1185564098978664448","255409050","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","agungambaraa",0,FALSE,FALSE,NA,NA
"107","@ArditErwandha @Telkomsel Iyaaa nih knpa @Telkomsel",FALSE,0,"ArditErwandha",2019-10-19 14:31:22,FALSE,"1185562430748778496","1185564098617999360","51604405","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","manusiiiabumi",0,FALSE,FALSE,NA,NA
"108","RT @ArditErwandha: bang @Telkomsel kalau lagi ada masalah cerita aja bang ke kita-kita, jangan ngambek gini jaringannya, ingat kunci keberh…",FALSE,0,NA,2019-10-19 14:30:59,FALSE,NA,"1185564001603706880",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Ra_Fa_h",82,TRUE,FALSE,NA,NA
"109","@indrabombom dan jumlah bar sinyal,
6. Nomor lain yang berkendala sama. Makasih :) -Okta
https://t.co/TQOtR8EsXb (2/2)",FALSE,0,"indrabombom",2019-10-19 14:30:55,FALSE,"1185558040797306880","1185563987330551808","179519029","<a href=""https://www.infomedia.co.id"" rel=""nofollow"">Sociomedio Pro Telkomsel</a>","Telkomsel",0,FALSE,FALSE,NA,NA
"110","@indrabombom Hai, Kak Indra. Mohon maaf atas ketidaknyamanan yang dialami. Terkait kendala akses data lambat, silak… https://t.co/Tqm5tr8kAb",FALSE,0,"indrabombom",2019-10-19 14:30:55,TRUE,"1185558040797306880","1185563985824772096","179519029","<a href=""https://www.infomedia.co.id"" rel=""nofollow"">Sociomedio Pro Telkomsel</a>","Telkomsel",0,FALSE,FALSE,NA,NA
"111","RT @ArditErwandha: bang @Telkomsel kalau lagi ada masalah cerita aja bang ke kita-kita, jangan ngambek gini jaringannya, ingat kunci keberh…",FALSE,0,NA,2019-10-19 14:30:52,FALSE,NA,"1185563974697250816",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tataazhra",82,TRUE,FALSE,NA,NA
"112","RT @ArditErwandha: bang @Telkomsel kalau lagi ada masalah cerita aja bang ke kita-kita, jangan ngambek gini jaringannya, ingat kunci keberh…",FALSE,0,NA,2019-10-19 14:30:51,FALSE,NA,"1185563967491428352",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Sekarsasmi2nd",82,TRUE,FALSE,NA,NA
"113","RT @ArditErwandha: bang @Telkomsel kalau lagi ada masalah cerita aja bang ke kita-kita, jangan ngambek gini jaringannya, ingat kunci keberh…",FALSE,0,NA,2019-10-19 14:30:42,FALSE,NA,"1185563929059020802",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","degreentea",82,TRUE,FALSE,NA,NA
"114","RT @ArditErwandha: bang @Telkomsel kalau lagi ada masalah cerita aja bang ke kita-kita, jangan ngambek gini jaringannya, ingat kunci keberh…",FALSE,0,NA,2019-10-19 14:30:40,FALSE,NA,"1185563921660297217",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","mtha26",82,TRUE,FALSE,NA,NA
"115","RT @ArditErwandha: bang @Telkomsel kalau lagi ada masalah cerita aja bang ke kita-kita, jangan ngambek gini jaringannya, ingat kunci keberh…",FALSE,0,NA,2019-10-19 14:30:27,FALSE,NA,"1185563869671903232",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MirdaRasinta",82,TRUE,FALSE,NA,NA
"116","@Telkomsel Sudah saya dm, terima kasih dan tolong diatasi",FALSE,0,"Telkomsel",2019-10-19 14:30:23,FALSE,"1185561415492362240","1185563852966023170","255409050","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NadiaaTrianaa",0,FALSE,FALSE,NA,NA
"117","@springpeachy_ Malam Kak. Maaf ya jadi ga nyaman, mengenai keluhan KartuHalo yang bisa belum digunakan, biar mimin… https://t.co/6m2F8L5fqb",FALSE,0,"springpeachy_",2019-10-19 14:30:20,TRUE,"1185557582573760513","1185563838424313857","963542513905688576","<a href=""https://www.infomedia.co.id"" rel=""nofollow"">Sociomedio Pro Telkomsel</a>","Telkomsel",0,FALSE,FALSE,NA,NA
"118","@Telkomsel ini telkomsel lagi kenapa sih min?buat main mobile legend pingnya merah banget?",FALSE,0,"Telkomsel",2019-10-19 14:30:18,FALSE,NA,"1185563829226237952","255409050","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Deewind_",0,FALSE,FALSE,NA,NA
"119","RT @ArditErwandha: bang @Telkomsel kalau lagi ada masalah cerita aja bang ke kita-kita, jangan ngambek gini jaringannya, ingat kunci keberh…",FALSE,0,NA,2019-10-19 14:30:15,FALSE,NA,"1185563817972924418",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","sihabooo",82,TRUE,FALSE,NA,NA
"120","RT @ArditErwandha: bang @Telkomsel kalau lagi ada masalah cerita aja bang ke kita-kita, jangan ngambek gini jaringannya, ingat kunci keberh…",FALSE,0,NA,2019-10-19 14:30:06,FALSE,NA,"1185563777850171392",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","achiiiooo",82,TRUE,FALSE,NA,NA
"121","@RahmatRoma Hai, Kak. Maaf ya jadi ga nyaman. Mengenai keluhan ga bisa streaming MAXstream. Yuk infokin data beriku… https://t.co/TmFeB8MVnM",FALSE,0,"RahmatRoma",2019-10-19 14:29:59,TRUE,"1185558397019512834","1185563749014372352","266872590","<a href=""https://www.infomedia.co.id"" rel=""nofollow"">Sociomedio Pro Telkomsel</a>","Telkomsel",0,FALSE,FALSE,NA,NA
"122","Loopers, mau bikin makeup tutorial tapi takut kuota bengkak? Sekarang, ada kuota khusus dari Telkomsel yaitu Oh My… https://t.co/HDsnMripBB",FALSE,0,NA,2019-10-19 14:29:50,TRUE,NA,"1185563712800714759",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LOOP_ID",0,FALSE,FALSE,NA,NA
"123","@ArditErwandha @Telkomsel Pasti jawaban nya 
""Mohon maaf atas ketidak nyamanannya kami sedang melakukan peningkatan… https://t.co/hkZhTB59Ur",FALSE,0,"ArditErwandha",2019-10-19 14:29:41,TRUE,"1185562430748778496","1185563676742279168","51604405","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nendenrifkhyer",0,FALSE,FALSE,NA,NA
"124","@Telkomsel Paket data 363 yang sebelumnya ada kok sekarg gaada kenapa ya gan? Makasih :) -Iron man",FALSE,0,"Telkomsel",2019-10-19 14:29:38,FALSE,"1185562657086042113","1185563663484116993","255409050","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ssmthdyt",0,FALSE,FALSE,NA,NA
"125","RT @ArditErwandha: bang @Telkomsel kalau lagi ada masalah cerita aja bang ke kita-kita, jangan ngambek gini jaringannya, ingat kunci keberh…",FALSE,0,NA,2019-10-19 14:29:20,FALSE,NA,"1185563586313109507",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","galuhrhma",82,TRUE,FALSE,NA,NA
"126","RT @ArditErwandha: bang @Telkomsel kalau lagi ada masalah cerita aja bang ke kita-kita, jangan ngambek gini jaringannya, ingat kunci keberh…",FALSE,0,NA,2019-10-19 14:29:11,FALSE,NA,"1185563548342091776",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nunucy",82,TRUE,FALSE,NA,NA
"127","RT @ethrealjae: @aeribase Gatau nder, dulu telkomsel aja jelek",FALSE,0,NA,2019-10-19 14:29:00,FALSE,NA,"1185563503647580162",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LawrenK95",1,TRUE,FALSE,NA,NA
"128","RT @ArditErwandha: bang @Telkomsel kalau lagi ada masalah cerita aja bang ke kita-kita, jangan ngambek gini jaringannya, ingat kunci keberh…",FALSE,0,NA,2019-10-19 14:28:59,FALSE,NA,"1185563498329194496",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BesseAsmirah",82,TRUE,FALSE,NA,NA
"129","RT @ArditErwandha: bang @Telkomsel kalau lagi ada masalah cerita aja bang ke kita-kita, jangan ngambek gini jaringannya, ingat kunci keberh…",FALSE,0,NA,2019-10-19 14:28:49,FALSE,NA,"1185563455371141125",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","yunios_",82,TRUE,FALSE,NA,NA
"130","@Telkomsel @duniagames Situ seru karna dapat duit lah kita yg belanja gak seru karena dapat jaringan rusak.",FALSE,0,"Telkomsel",2019-10-19 14:28:47,FALSE,"1185511127985213440","1185563446831566848","255409050","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","xxxchulsoo",0,FALSE,FALSE,NA,NA
"131","RT @ArditErwandha: bang @Telkomsel kalau lagi ada masalah cerita aja bang ke kita-kita, jangan ngambek gini jaringannya, ingat kunci keberh…",FALSE,0,NA,2019-10-19 14:28:32,FALSE,NA,"1185563386832023553",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Khanmaennn",82,TRUE,FALSE,NA,NA
"132","Astaga ada apa dengan telkomsel bisa se lemot ini",FALSE,0,NA,2019-10-19 14:28:28,FALSE,NA,"1185563370415460353",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DonDzulfikar",0,FALSE,FALSE,NA,NA
"133","@ArditErwandha @Telkomsel Nah kaaaan bukan saya ajaa yg merasakannya...",FALSE,0,"ArditErwandha",2019-10-19 14:28:26,FALSE,"1185562430748778496","1185563360810586118","51604405","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","enooname",0,FALSE,FALSE,NA,NA
"134","@Telkomsel @FathurRobbyy Turuni dong harga paket internet telkomsel. Aku orng yng penerima beras raskin😩",FALSE,0,"Telkomsel",2019-10-19 14:28:21,FALSE,"1185552437391659009","1185563341273518080","255409050","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ibudarianakmu",0,FALSE,FALSE,NA,NA
"135","RT @ArditErwandha: bang @Telkomsel kalau lagi ada masalah cerita aja bang ke kita-kita, jangan ngambek gini jaringannya, ingat kunci keberh…",FALSE,0,NA,2019-10-19 14:28:18,FALSE,NA,"1185563327201591296",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","melattee",82,TRUE,FALSE,NA,NA
"136","RT @ArditErwandha: bang @Telkomsel kalau lagi ada masalah cerita aja bang ke kita-kita, jangan ngambek gini jaringannya, ingat kunci keberh…",FALSE,0,NA,2019-10-19 14:28:16,FALSE,NA,"1185563319303725056",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Erindwash",82,TRUE,FALSE,NA,NA
"137","@ArditErwandha @Telkomsel Introvert mungkin bang",FALSE,0,"ArditErwandha",2019-10-19 14:28:16,FALSE,"1185562430748778496","1185563318448115714","51604405","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dakialien",0,FALSE,FALSE,NA,NA
"138","RT @ArditErwandha: bang @Telkomsel kalau lagi ada masalah cerita aja bang ke kita-kita, jangan ngambek gini jaringannya, ingat kunci keberh…",FALSE,0,NA,2019-10-19 14:28:15,FALSE,NA,"1185563315184865280",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","shxxbol",82,TRUE,FALSE,NA,NA
"139","RT @ArditErwandha: bang @Telkomsel kalau lagi ada masalah cerita aja bang ke kita-kita, jangan ngambek gini jaringannya, ingat kunci keberh…",FALSE,0,NA,2019-10-19 14:28:15,FALSE,NA,"1185563312647327744",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","candra_sarii",82,TRUE,FALSE,NA,NA
"140","RT @ArditErwandha: bang @Telkomsel kalau lagi ada masalah cerita aja bang ke kita-kita, jangan ngambek gini jaringannya, ingat kunci keberh…",FALSE,0,NA,2019-10-19 14:28:08,FALSE,NA,"1185563282951720963",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","acahyal",82,TRUE,FALSE,NA,NA
