id;text;sentiment
50319;Panglima TNI Intel Kemenhan Tak Akan Tumpang Tindih ;Positif
50320;Intel Kemenhan tak Tumpang Tindih via com;Positif
50321;Ditanya Urgensi Pembentukan Intelijen di Kemenhan Jenderal Gatot Politik gatot aktual;Positif
50322;Berita News Kemenhan Ingin Punya Intelijen Ini Kata Panglima TNI ;Positif
50323;Kemenhan Ingin Punya Intelijen Ini Kata Panglima TNI JAKARTA Panglima TNI ;Positif
50324;republikaonline Kemenhan Ingin Punya Intelijen Ini Kata Panglima TNI ;Positif
50325;Menhan Bilang Pokemon Go Bisa Jadi Sarana Spionase Menteri Pertahanan Ryamizard Ryacudu ;Positif
50326;Dengerin yang ini aja RT SindotrijayaFM LintasINFO Menhan Ryamizard Ryacudu Militer Filipina mengerahkan rb ;Positif
50327;Menteri Pertahanan Indonesia Ryamizard Ryacudu berkunjung ke kapal Frigate Denmark Menteri Pertahanan ;Positif
50328;RT Next Ryamizard Ryacudu RT Setelah Badrodin tak lama lagi Gatot sedang menyingkirkan mereka yg g ;Positif
50329;Indonesia Patroli Bersama Tiga Negara Mulai Bulan Ini Menteri Pertahanan Ryamizard Ryacudu ;Positif
50330;Menteri Pertahanan Ryamizard Ryacudu mengatakan bahwa Indonesia Filipina dan Malaysia akan mulai ;Positif
50331;Indonesia Satelit Militer Harus Rahasia Jakarta Berita Menteri Pertahanan Ryamizard Ryacudu ;Positif
50332;Pangkalan Militer Di Natuna Akan Dibangun TNI Jakarta Berita Menteri Pertahanan Ryamizard Ryacudu ;Positif
50333;Pangkalan Militer Di Natuna Akan Dibangun TNI Jakarta Berita Menteri Pertahanan Ryamizard Ryacudu ;Positif
50334;Menhan Pembangunan Pangkalan Militer Natuna Dilakukan TNI Menhan Ryamizard Ryacudu mengatakan pembangunan ;Positif
50335;Menhan satelit militer harus rahasia Menteri Pertahanan Ryamizard Ryacudu mengatakan bahwa satelit ;Positif
50336;Dengan terjadinya itu membuat Menteri Pertahanan Malaysia Menteri Pertahanan Indonesia Ryamizard Ryacudu ;Positif
50337;Menteri Pertahanan Menhan Ryamizard Ryacudu menyebutkan Pemerintah Filipina memberikan izin kepada ;Positif
50338;JAKARTA Menteri Pertahanan Menhan Ryamizard Ryacudu memastikan tujuh Warga Negara Indonesia WNI telah ;Positif
50339;Kuliah Umum bersama Menteri Pertahanan Republik Indonesia Bapak Jenderal TNI Purn Ryamizard Ryacudu;Positif
50340;Menhan Minta Kapal Perang Indonesia ke Natuna Menteri Pertahanan Ryamizard Ryacudu meminta supaya kapal ;Positif
50341;JAKARTA Menteri Pertahanan Menhan Republik Indonesia Ryamizard Ryacudu telah menghadiri pertemuan ;Positif
50342;Menteri Pertahanan Indonesia Ryamizard Ryacudu bertemu dengan Menteri Pertahanan Filipina Gazmin T Voltaire ;Positif
50343;Anti komunis kok malah kerjasama dg Tiongkok Menhan Ryamizard Ryacudu Tandatangani Kerjasama Militer Dengan Cina tw ;Positif
50344;Alasan Kemenhan Ingin Bentuk Badan Intelejen Pertahanan Alasan Menteri Pertahanan Ryamizard Ryacudu ingin ;Positif
50345;Pembentukan Intelijen Kemenhan Sudah Dibicarakan dengan Jokowi Menteri Pertahanan Ryamizard Ryacudu mengaku ;Positif
50346;Menteri Pertahanan Republik Indonesia Ryamizard Ryacudu memandang perlu peningkatan peran intelijen ;Positif
50347;Menhan Di Dunia Kemenhan yang Nggak Ada Intelijen Cuma Kita Menteri Pertahanan Ryamizard Ryacudu ;Positif
50348;Terrorism and drug response Kemenhan budget increased percent ;Positif
50349;Anggaran Lain Dipangkas Kemenhan Ditambah Jadi Rp T ;Positif
50350;Tanggap terorisme dan narkoba anggaran Kemenhan naik persen ;Positif
50351;InfoFinance Anggaran Lain Dipangkas Kemenhan Ditambah Jadi Rp T Anggaran Kementerian Pertahanan ;Positif
50352;Pernah kutegaskan pd teman kuliahku di Cambridge periset di Litbang Kemenhan RRT bhw Natuna itu MILIK INDONESIA ;Positif
50353;Mas kasih komen mengenai natuna ;Positif
50354;indonesia Kerap Terjadi Pencurian Ikan Begini Rencana Menhan Perkuat Penjagaan di Natuna Anggaran ;Positif
50355;Anggaran Kemenhan naik persen Menhan mengatakan anggaran kementeriannya akan dialokasikan untuk ;Positif
50356;TNI Soon Activate Again Military Bases Around Natuna kemenhan militarybases;Positif
50357;Myb ketika menyusun Laporan ini pihak sdg lelah Bag KH tapi Kemenhan masuk Salaam cc ;Positif
50358;Kementrian Kelautan dan Perikanan Kemenpolhukam Kemendagri Kemenhan Cc ;Positif
50359;BP Kemenhan Kebutuhan Badan Intelijen Pertahanan Sangat Penting ;Positif
50360;TNI Bantah BIP Dibentuk Karena Bais Jarang Suplai Data ke Kemenhan ;Positif
50361;Bahkan di Bengkulu sudah ada kantor Perwakilan Kemenhan RI Saya rasa terkait ttg rencana menjadikan Enggano jd pangkalan;Positif
50362;Kemenhan Korsel Lakukan Latihan Mobilisasi Peralatan politik;Positif
50363;Kementerian Pertahanan Gelar Bazar Sembako Murah ;Positif
50364;KUNKER KEMENHAN RI KE MAKO YONIF WP ;Positif
50365;specialshow KBR Kemenhan sosialisasikan SMA Taruna Nusantara yg kan mencetak tunas Bangsa berkarakter patriotik ;Positif
50366;So jgn mengeluh jika negara kita dijadikan bulan an asing ;Positif
50367;Instansi mana yg akan menggunakan belum diputuskan Tp kemarin Menkominfo menyebut Kemenhan KKP kalau tak salah dengar ;Positif
50368;Titip salam ke kemenhan kalau mau damai ada dua pilihan antara ikut semua maunya tanpa cingcong atau siap kelahi;Positif
50369;Harus itu Mba TNI kejar gang motor sampai dpt kata gegara Anggota Kopassus dibunuh di Bandung ;Positif
50370;KPK dan Ryamizard Bahas Pencegahan Korupsi di Kemenhan ;Positif
50371;Alpha Omega Kemenhan Resmikan Cyber Defense Competition spref tw ;Positif
50372;Kemenhan Rusia NATO Berupaya Mencitrakan Rusia Sebagai Musuh Berbahaya ;Positif
50373;Kemenhan Rusia NATO Ingin ;Positif
50374;Kemenhan Rusia NATO Ingin Citrakan Rusia Sebagai Ancaman Serius ;Positif
50375;Kemenhan Rusia Sanggah Pelanggaran Traktat Transparansi Militer di Eropa ElshintaTop ;Positif
50376;Dan Indonesia tidak sendiri jika perang itu terjadi ;Positif
50377;Masinton Pembentukan Intelijen Kemenhan Absurd ;Positif
50378;Nasional Pembentukan Badan Intelijen Pertahanan Dinilai Hamburkan Anggaran Rencana Kemenhan yang akan ;Positif
50379;PT Pindad perkenalkan produk senjata terbaru untuk TNI dan Polri di Gedung Kemenhan Jakarta Joi ;Positif
50380;Penjelasan Pentingnya Kemenhan Punya Badan Intelijen Sendiri ;Positif
50381;Warga demo di Kemenhan Seoul atas pembangunan sistem rudal Terminal High Altitude Area Defense THAAD oleh Korut AS ;Positif
50382;Paspampres Hanya Menggunakan Pembelian Dilakukan Mabes TNI dan Kemenhan ;Positif
50383;temen gw di kemenhan kerjaanny IT tp jabatanny tertera jadi ya sesekali dia nyupir mobil or bis kemenhan xD;Positif
50384;PM dan Kemenhan Israel Izinkan Ekspansi Lebih Jauh di Tepi Barat InsidenPenikaman;Positif
50385;Pemerintah memfokuskan anggaran terhadap Kemenhan bertujuan untuk menanggulangi terorisme dan peredaran ;Positif
50386;LangkahHT Saat Lebaran Menteri Pertahanan Tetap di Jakarta Kemenhan menyiapkan bus untuk angkutan ;Positif
50387;I m at Masjid At taqwa Kemenhan in Jakarta Capital Region ;Positif
50388;Saya suka video a Uji Coba Drone OS Wifanusa Pesanan Kemenhan Waduk Jatiluhur Mei ;Positif
50389;WNI disandera teroris Kemenhan bertemu pemerintah Filipina iNews Petang a via ;Positif
50390;Sholat jumat duluuu at Masjid At taqwa Kemenhan ;Positif
50391;China used its latest bomber the H K to patrol over South China Sea;Positif
50392;Nice Team MenHan With TS and the latest addition to the NavyPeople Lt ;Positif
50393;Menhan paparkan keberadaan sandera WNI ;Positif
50394;Menhan Rusia Pecat Beberapa Komandan Armada Baltik Rusia ;Positif
50395;Menhan Sebut Filipina Sepakat TNI Boleh Kejar Penyandera WNI ;Positif
50396;Pegawai pejabat MenHan ;Positif
50397;Krna tak kuat mnahan bban hdupnya yg trlalu brat seorang pmuda berinisiatif mnyewa alat brat utk mmbantu menhan beban hidupnya;Positif
50398;Menhan Militan ISIS Babak Belur di Suriah FM ;Positif
50399;Menhan Klaim Pasukan ISIS Babak Belur di Suriah Teamfollowback FollowMe ;Positif
50400;Menhan Rusia Pecat Beberapa Komandan Armada Baltik Rusia ;Positif
50401;specialshow KBR hadirkan Kemenhan RI bahas masalah Veteran Republik Indonesia bersama Kol Inf Muhtar Lutfi ;Positif
50402;Kemenhan Radikalisme dan Terorisme Masih Jadi Ancaman ;Positif
50403;Dipercaya kemenhan;Positif
50404;Kemenhan Tetapkan Tiga Jalur Aman untuk Pelayaran Kapal ke Filipina ;Positif
50405;Kemenhan Turut Pantau WNI yang Disandera Kelompok Bersenjata Filipina ;Positif
50406;Kemenhan terus pantau sandera WNI di Filipina ;Positif
50407;Dear Kemenhan DPR ;Positif
50408;Kata temen di Kemenhan ada Charizard Udah cape cape ke sana taunya yang dimaksud adalah bapak menteri Charizard Ryacudu ;Positif
50409;Jubir Kemenhan Tiongkok Tentara Tiongkok Akan Teguh Pertahankan Kedaulatan Keamanan dan Hak Maritim Nasional ;Positif
50410;Partisipasi BNI di Bazaar Kemenhan ;Positif
81001;Tolak Gencatan Senjata, Duterte Target Habisi Abu Sayyaf;Negatif
81002;Kemhan: Personel TNI Pengedar Uang Palsu Punya Jaringan;Negatif
81003;Menhan: Setengah Kekuatan Abu Sayyaf Lumpuh;Negatif
81004;Anggota Geng Motor Dapat Pelatihan Bela Negara;Negatif
81005;Malaysia Perintahkan Gusur Gubuk Persembunyian Kelompok Abu Sayyaf;Negatif
81006;Digempur Militer Filipina, 120 Anggota Abu Sayyaf Tewas;Negatif
81007;Ryamizard Percaya Duterte Bakal Sikat Habis Abu Sayyaf;Negatif
81008; Presiden Filipina Terus Hancurkan Kelompok Abu Sayyaf;Negatif
81009;Menhan Ryamizard: Markas digempur militer Filipina, 120 anggota Abu Sayyaf tewas;Negatif
81010;Pembaruan Alutsista Tertunda Pemangkasan Anggaran;Negatif
81011;Serangan Militer Filipina Lumpuhkan Separuh Pasukan Abu Sayyaf;Negatif
81012;Menhan: Gempuran Militer Filipina Membuka Celah Dua WNI Meloloskan Diri;Negatif
81013;Kemhan: Personel TNI Pengedar Uang Palsu Punya Jaringan;Negatif
81014;Abu Sayyaf weakened by military offense: Minister;Negatif
81015;Phillippnies' Serousness in Rescuing Nine Indonesian Hostages Ecident: Minister Ryacudu;Negatif
81016; Menhan: Separuh Kekuatan Abu Sayyaf Lumpuh;Negatif
81017;Philippine Military Operations Put Heavy Pressure on Abu Sayyaf Group;Negatif
81018;Menhan RI: Pemerintah Filipina Terus Gempur Kelompok Abu Sayyaf;Negatif
81019;Menhan Duga Ada Permukiman Abu Sayyaf di Pesisir Kalimantan;Negatif
81020;Menhan: Filipina dan MNLF Terus Gempur Abu Sayyaf;Negatif
81021;Separuh kekuatan kelompok teroris Abu Sayyaf dilumpuhkan militer Filipina;Negatif
81022;Kekuatan kelompok Abu Sayyaf lumpuh separuh;Negatif
81023;Menhan: Presiden Filipina Akan Habisi Kelompok Abu Sayyaf;Negatif
81024;emenhan Tunda Sejumlah Pembaruan Alutsista Karena Dampak Ini;Negatif
81025;Markas Abu Sayyaf di Basilan, Dibersihkan Militer Filipina 100 Pemberontak Tewas;Negatif
81026;Menhan: Separuh Kekuatan Abu Sayyaf Lumpuh;Negatif
81027;Menhan Ryamizard: Separuh Kekuatan Abu Sayyaf Lumpuh;Negatif
81028;Ryamizard Sebut Setengah Kekuatan Abu Sayyaf Lumpuh;Negatif
81029;Menhan: separuh kekuatan Abu Sayyaf lumpuh;Negatif
81030;Filipina Ogah Gencatan Senjata Dengan Abu Sayyaf;Negatif
81031;Menhan: Separuh Kekuatan Abu Sayyaf Lumpuh;Negatif
81032; Menhan: Gempuran Militer Filipina Membuka Celah Dua WNI Meloloskan Diri;Negatif
81033;Menhan: Gempuran Militer Filipina Membuka Celah Dua WNI Meloloskan Diri;Negatif
81034;Menhan Ungkap Penyebab WNI Bisa Kabur dari Abu Sayyaf;Negatif
81035;Menhan: Separuh Kekuatan Abu Sayyaf Lumpuh;Negatif
81036;Menhan Ryamizard: Separuh Kekuatan Abu Sayyaf Lumpuh;Negatif
81037;Markas digempur militer Filipina, 120 anggota Abu Sayyaf tewas;Negatif
81038;Menhan Ungkap Separuh Kelompok Abu Sayyaf Telah Lumpuh;Negatif
81039;Menhan Ryamizard Ryacudu: Tentara Filipina Lumpuhkan Separuh Kekuatan Abu Sayyaf;Negatif
81040; Menhan: separuh kekuatan Abu Sayyaf lumpuh;Negatif
81041;Menhan: Separuh Kekuatan Abu Sayyaf Lumpuh;Negatif
81042;Menhan: Militer Filipina Lumpuhkan Separuh Kekuatan Kelompok Abu Sayyaf;Negatif
81043;Menhan Klaim Kekuatan Abu Sayyaf Mulai Lumpuh;Negatif
81044;Ryamizard: Separuh Kekuatan Abu Sayyaf Lumpuh;Negatif
81045;Menhan Belum Tahu soal Pemulangan Dua Sandera Abu Sayyaf yang Kabur;Negatif
81046;Menhan: Militer Filipina Lumpuhkan Separuh Kekuatan Kelompok Abu Sayyaf;Negatif
81047;Dua Sandera WNI Bebas karena Abu Sayyaf Terdesak;Negatif
81048; Separuh Kekuatan Abu Sayyaf Lumpuh, Kata Menhan;Negatif
81049;Ryamizard: Abu Sayyaf Sibuk Halau Serangan, Tawanan Bisa Kabur;Negatif
81050;Militer Filipina Lumpuhkan Separuh Kekuatan Abu Sayyaf;Negatif
81051;Menhan: Separuh Kekuatan Abu Sayyaf Lumpuh;Negatif
81052;Menhan: Separuh Kekuatan Abu Sayyaf Lumpuh;Negatif
81053;Menhan Ryamizard: Separuh Kekuatan Abu Sayyaf Lumpuh;Negatif
81054;Menhan: Posisi Abu Sayyaf Terdesak;Negatif
81055;Markas Abu Sayyaf di Basilan, Dibersihkan Militer Filipina 100 Pemberontak Tewas;Negatif
81056;Menko Polhukam Gelar Rakor Bahas Terorisme, Menkum HAM Hingga Kapolri Hadir;Negatif
81057;Menko Polhukam Gelar Rakor Bahas Terorisme, Menkum HAM Hingga Kapolri Hadir;Negatif
81058;Aduh, Narkoba Lagi;Negatif
81059;Puluhan Ribu Intelijen Asing di Indonesia sebabkan Teror dan Konflik di Daerah;Negatif
81060;Puluhan Ribu Intelijen Asing di Indonesia sebabkan Teror dan Konflik di Daerah;Negatif
81061;HRW: Pemerintah Indonesia Memperburuk Situasi Terhadap LGBT;Negatif
81062;Nasib WNI sandera Abu Sayyaf setelah tenggat tebusan lewat;Negatif
81063;Macet Panjang, Hindari Melintas di Cibubur;Negatif
81064;Indonesia Sets Up Special Force For Hostage Release;Negatif
81065;Singapore thanks Indonesia for arresting Batam suspects;Negatif
81066;Ketua MPR: Banyak yang Lupa Identitas Indonesia;Negatif
81067;Lawmakers push back against bill empowering military;Negatif
81068;Pemerintah Indonesia Memperburuk Situasi Terhadap LGBT;Negatif
81069;Pemerintah Indonesia Memperburuk Situasi Terhadap LGBT;Negatif
81070;HRW: Retorika Pemerintah Sudutkan Kaum LGBT;Negatif
81071;Pemerintah Biang Keladi Meningkatnya Kekerasan LGBT di Indonesia;Negatif
81072; HRW Anggap Pemerintah Picu Serangan terhadap Kaum LGBT;Negatif
81073;KSAD Siagakan Kopassus dan Kostrad untuk Bebasan Sandera Abu Sayyaf;Negatif
81074;KSAD Siagakan Kopassus dan Kostrad untuk Bebasan Sandera Abu Sayyaf;Negatif
81075;Tak Tepat DPR Jadi Inisiator RUU Kamnas;Negatif
81076;Cerita Tanribali Lamo, Pernah Pecat 38 Prajurit TNI karena Bentrok dengan Polisi;Negatif
81077;Jenderal Ini Pecat 38 Anggota TNI karena Serang Polisi;Negatif
81078;WNI Kembali Disandera, DPR Curiga Filipina Sedang Lemah;Negatif
81079;WNI kembali Diculik Perompak di Perairan Sabah;Negatif
81080;Ryamizard: Bebaskan 10 WNI, Duterte Pimpin Serang Abu Sayyaf;Negatif
81081;11.000 Tentara Filipina Kepung Abu Sayyaf;Negatif
81082;Ryamizard: Bebaskan 10 WNI, Duterte Pimpin Serang Abu Sayyaf;Negatif
81083;11.000 Tentara Filipina Kepung Abu Sayyaf;Negatif
81084;Menhan: Sudah Ada 10 Ribu Pasukan Filipina yang Siap Kepung Abu Sayyaf;Negatif
81085;11.000 Tentara Filipina Kepung Abu Sayyaf, Indonesia Tahan Kirim Pasukan TNI;Negatif
81086;Abu Sayyaf Sudah Dikepung 11.000 Tentara Filipina, Menhan Anggap Tentara RI Belum Diperlukan;Negatif
81087;Kelompok Abu Sayyaf Dikepung 11.000 Tentara Filipina;Negatif
81088; 11 Ribu Tentara Filipina Kepung Lokasi Penyenderaan WNI di Sulu;Negatif
81089;Menhan: 10 Ribu Pasukan Filipina Siap Kepung Abu Sayyaf;Negatif
81090;Retno LP Marsudi: Pemerintah Berkomitmen Membebaskan Para Sandera Dari Tangan Abu Sayyap;Negatif
81091;Menhan: Sudah Ada 10 Ribu Pasukan Filipina yang Siap Kepung Abu Sayyaf;Negatif
81092;TNI Tunggu Filipina dan Malaysia Gempur Abu Sayyaf;Negatif
81093;Buku Mayjen M Riyacudu, Prajurit Perang dari Mesir Ilir Dibedah di Jakarta;Negatif
81094;Buku Mayjen M Riyacudu, Prajurit Perang dari Mesir IlI Dibedah di Jakarta;Negatif
81095;Security pact agreed on despite shortcoming;Negatif
81096; Negara Kewalahan Lawan Perompak Jika Kukuh Pada Batas Negara;Negatif
81097;Kalau Khawatir, Pasti Khawatir. Tapi Mau Apalagi, Bersabar Saja, Kata Menhan pada Keluarga Sandera;Negatif
81098;Negara Kewalahan Lawan Perompak Jika Kukuh Pada Batas Negara;Negatif
81099;Efforts to Release Indonesian Hostages Should Be Done With Caution: FM;Negatif
81100;Countries form maritime pact to curb IS;Negatif
81101;Hatihati, Menlu Yakinkan Keluarga Korban Sandera;Negatif
81102;Menlu Lapor Jokowi Soal Update WNI yang Sandera;Negatif
81103;Abu Sayyaf Beri Tenggat Waktu Pembayaran Tebusan Sandera WNI;Negatif
81104; Tiga Negara Sepakat Kepung Abu Sayyaf;Negatif
81105;Patroli Trilateral sudah Mendesak;Negatif
81106;Tekankan Keamanan, Pemerintah Terus Upayakan Pembebasan 10 WNI Yang Disandera di Filipina;Negatif
81107;Indonesia, Malaysia, Philippines discuss maritime security issues;Negatif
81108;Indonesia, Malaysia dan Filipina Sepakati 3 Butir Penting Sikapi Sepak Terjang Abu Sayyaf;Negatif
81109;Menhan 3 Negara Bahas Bajak Laut di Nusa Dua;Negatif
81110;Penculikan WNI, TKI, dan batas wilayah jadi pembahasan JokowiPM Malaysia;Negatif
81111;Penjagaan Jalur Dagang di Laut Terganjal Hukum Internasional;Negatif
81112; Ryamizard bertemu Menhan Malaysia & Filipina, bahas ancaman perompak;Negatif
81113;Penculikan WNI, TKI dan Batas Wilayah Jadi Bahasan JokowiPM Malaysia;Negatif
81114;Menhan Ryamizard Berduka atas Kepergian Penyanyi Mike Mohede;Negatif
81115;Menhan: Goblok Kalau Teroris Masuk Surga;Negatif
81116;Menhan: Ngebom Bunuh Orang Masuk Surga? Goblok Itu!;Negatif
81117;AS Soroti Penunjukan Wiranto;Negatif
81118;Ketua DPR: Bangsa Kita Jangan Lembek, Bunuh Itu Abu Sayyaf;Negatif
81119;Penyelamatan WNI Terkendala, Dua Sandera Sakit;Negatif
81120; Saat Prajurit Berkursi Roda Terharu dengan Motivasi 'Move On' dari Menhan;Netral
81121;Pangdam Jaya Sambut Presiden Jokowi Kembali dari Medan;Netral
81122;Abu Sayyaf Dilumpuhkan, Hanya 115 Pengikut Tersisa;Netral
81123;Militer Philipina Klaim Telah Temukan Markas Abu Sayyaf;Netral
81124;DPR: Anggaran untuk Alutsista Jangan Dikurangi;Netral
81125;Menhan Ryamizard Sebut Pasukan Abu Sayyaf Telah Kocar Kacir;Netral
81126;Kemhan Latih Ajudan Menteri Jadi Intelijen AntiTeroris;Netral
81127;Menhan Ungkap Markas Abu Sayyaf di dalam Tanah;Netral
81128; Menhan Ryamizard: Jumlah Anggota Abu Sayyaf Tinggal Setengah;Netral
81129;Ini Tanggapan Menhan Soal Dua WNI yang Kabur dari Abu Sayyaf;Netral
81130;MENTERI PERTAHANAN: Separuh Anggota Abu Sayyaf Dilumpuhkan;Netral
81131;Ini Tanggapan Menhan Soal WNI yang Berhasil Melarikan Diri dari Abu Sayyaf;Netral
81132;Menhan: Separuh Kekuatan Abu Sayyaf Telah Dilumpuhkan;Netral
81133;Ini Tanggapan Menhan Soal Dua WNI yang Kabut dari Abu Sayyaf;Netral
81134;Menhan : Separuh Kekuatan Abu Sayyaf Telah Dilumpuhkan Militer Filipina;Netral
81135;Menhan: Separuh Kekuatan Abu Syyaf Lumpuh, Benar Kah?;Netral
81136; Menhan: Filipina Temukan Markas Abu Sayyaf di Bawah Tanah;Netral
81137;Sejumlah Menteri Rapat Koordinasi di Kemenko Polhukam;Netral
81138;Rapat Koordinasi Khusus Berlangsung di Kemenko Polhukam;Netral
81139;Menteri Kabinet Kerja Rapat Koordinasi di Kemenko Polhukam;Netral
81140;Ada Rapat Koordinasi Khusus, Menteri, Panglima TNI Hingga Kepala BIN Datangi Kementerian Polhukam;Netral
81141;Sejumlah Menteri dan Lembaga Hadiri Rakorsus Kemenkopolhukam;Netral
81142;Try Sutrisno: Saya Ini Handphone, AnakAnak Pramuka Itu Chargernya;Netral
81143;Timteng dan Ketahanan Energi;Netral
81144; Masih Sandera WNI, Menlu: Lokasi Abu Sayyaf Selalu Berpindahpindah;Netral
81145;Sandera WNI, Menlu: Lokasi Abu Sayyaf Berpindahpindah;Netral
81146;Kemhan dapat anggaran gede lagi, untuk apa?;Netral
81147;Jokowi dan Brutalitas Aparat;Netral
81148;Presiden Pimpin Renungan Suci di Taman Makam Pahlawan;Netral
81149;Usai Pembacaan Nota Keuangan, MenteriMenteri Ekonomi Merapat ke Ditjen Pajak;Netral
81150;Jokowi Berpesan Gerakan Pramuka Jadi Kegiatan Mengasyikan Kaum Muda;Netral
81151;Peringati Hari Pramuka Jokowi Buka Jambore Nasional di Cibubur;Netral
81152; Presiden Jokowi Buka Jambore Nasional di Cibubur;Netral
81153;Jokowi Buka Jambore Nasional X di Buperta Cibubur;Netral
81154;Presiden Jokowi Buka Jambore Nasional di Cibubur;Netral
81155;Presiden Jokowi Buka Jambore Nasional X;Netral
81156;Panglima TNI: SOP Pengamanan Laut Perlu Ratifikasi DPR;Netral
81157;Diskriminasi LGBT, HRW: Pejabat Negara Turut Andil;Netral
81158;Jubir Presiden: Tak Ada Tempat untuk Kaum LGBT di Indonesia;Netral
81159;Cambodian PM To Visit Timor Leste Next Week;Netral
81160;Indonesian defense minister proposes military MoU with Cambodia;Netral
81161;Ketua DPR: RUU Kamnas Belum Jadi Prioritas 2016;Netral
81162;Indonesian defense minister proposes military MoU with Cambodia;Netral
81163;Cambodian Defense Minister Meets Indonesian Counterpart;Netral
81164;Cambodian PM Receives Indonesian Defense Minister;Netral
81165;Setahun Terhenti, Pemerintah Ajak DPR Kembali Bahas RUU Keamanan Nasional;Netral
81166;Pemerintah Ajak DPR Kembali Bahas RUU Kamnas;Netral
81167;Indonesian defense chief visits Vietnam;Netral
81168;Soal Laut China Selatan, Ini Sikap Indonesia;Netral
81169;Breakfast @ Tuoi Tre News  August 9;Netral
81170;Vietnamese Defense Minister receives his Indonesian counterpart;Netral
81171;Pokémon, sexuality and the state: Paradox of neoliberal Indonesia;Netral
81172;Kesepakatan RI, Malaysia, Filipina Amankan Kawasan Cuma Retorika;Netral
81173;11.000 Tentara Filipina Kepung Abu Sayyaf, Menhan Anggap Tentara RI Belum Diperlukan;Netral
81174;Pokémon, sexuality and the state: Paradox of neoliberal Indonesia;Netral
81175;Bukan PHP nih, 11.000 Tentara Filipina Ngaku Kepung Kelompok Abu Sayyaf ?;Netral
81176; 1.000 Tentara Filipina Kepung Kelompok Abu Sayyaf, Tentara RI Belum Diperlukan;Netral
81177;11.000 Tentara Filipina Kepung Abu Sayyaf, Menhan Anggap Tentara RI Belum Diperlukan;Netral
81178;Besok, Keluarga Besar TNIPolri Gelar Munas ?keIX di Jakarta;Netral
81179;Japan promotes US2 aircraft sale to Indonesia;Netral
81180;Agus Widjojo: Rumusan Hasil Simposium 1965 Sudah Final;Netral
81181;Jokowi dan Petro Pimpin Pertemuan Bilateral RI  Ukraina;Netral
81182;Ukraina Tawarkan Pinjaman Pesawat Pemadam Kebakaran Hutan;Netral
81183;Airbus Offers TNI A400M to Replace Hercules;Netral
81184; Military commanders need to draft joint military exercise SOP: Gatot;Netral
81185;Indonesia Tunggu Filipina & Malaysia ...;Netral
81186;The Middle Class president;Netral
81187;Pemerintah tidak Boleh Dikendalikan Abu Sayyaf;Netral
81188;Indonesia Tunggu Filipina dan Malaysia untuk Operasi Militer Bersama di Darat;Netral
81189;Airbus Tawarkan A400M ke Indonesia, Apa Keunggulannya?;Netral
81190;Jakarta, KL and Manila to start joint patrols in Sulu Sea;Netral
81191;Ryamizard Ryacudu Gelar Koordinasi Soal Ketahanan Negara;Netral
81192; Airbus Group: Sertifikasi N219 Butuh Dukungan Pemerintah;Netral
81193;Menteri Wiranto: Jangan Kita Heboh Tiap Hari soal WNI Disandera;Netral
81194;Ryamizard Mengaku Bingung Sandera Abu Sayyaf Bisa Telepon Keluarga;Netral
81195;Menhan: Darimana Sandera Bisa Telepon?;Netral
81196;Menteri Pertahanan Ryamizard Bingung, Sandera Abu Sayyaf Bisa Telepon Keluarganya;Netral
81197;Ryamizard holds closeddoor meeting with Philippine counterpart;Netral
81198;Perkembangan upaya pembebasan 10 WNI disandera di Filipina, ini penjelasan Menlu;Netral
81199;Pemerintah Ekstra HatiHati;Netral
81200; Jakarta proposes 3-nation land ops against Abu Sayyaf;Netral
81201;Patroli Maritim di Laut Sulu Segera Dilaksanakan;Netral
81202;Indonesia to start joint sea patrols with Malaysia, PH;Netral
81203;Indonesia proposes coordinating security operations on land with Malaysia and Philippines;Netral
81204;Indonesia proposes trilateral security operations on land;Netral
81205;Ini Enam Poin Hasil Pertemuan Menhan RI, Malaysia & Filipina di Bali;Netral
81206;Menlu: Bebaskan Sandera Harus Hatihati;Netral
81207;Menlu : Pembebasan WNI yang Disandera di Filipina Perlu Ekstra Hatihati;Netral
81208; Ini enam poin hasil pertemuan Menhan RI, Malaysia & Filipina di Bali;Netral
81209;Indonesia, Malaysia, Philippines Discuss About Ground Operational;Netral
81210;Indonesia Proposes Establishment of Trilateral Military Post;Netral
81211;Menhan Ryamizard: Patroli Bersama 3 Negara Sudah Berjalan;Netral
81212;Menhan Usul Posko Militer Tiga Negara;Netral
81213;Menhan Usul Pembentukan Posko Militer Tiga Negara;Netral
81214;Minister: Three countries must set up joint military post;Netral
81215;Pokemon, LGBT, and gov't: The paradox of neoliberal Indonesia;Netral
81216; Menteri Ryamizard dan Retno Rumuskan Hasil Pertemuan Bali;Netral
81217;Indonesia Dorong Bentuk Tim Operasi Darat dalam Perjanjian Trilateral;Netral
81218;VIDEO: Abu Sayyaf Beri Waktu 15 Hari untuk Tebus WNI;Netral
81219;RIMalaysiaFilipina MoU Patroli Bersama;Netral
81220;Indonesia to start joint sea patrols with Malaysia, Philippines;Netral
81221;Commentary: Why Does the State Refuse to Confess to the 1965 Massacre?;Netral
81222;Indonesia, Malaysia, Philippines Discuss Maritime Security;Netral
81223;Menhan usulkan bentuk posko militer tiga negara;Netral
81224; Ryamizard Usulkan Posko Militer Tiga Negara;Netral
81225;Ryamizard Usul Buat Pos Militer di Tiga Negara;Netral
